GEOID_ZIP,ALAND10,AWATER10,tot_pop,white,per_white,black,per_black,native,per_native,asian,per_asian,nativehawaiian ,per_hawaiian,other,per_other,two_or_mor,per_two_or,male,female,under_5,per_under_5,5_to_9,per_5_to_9,10_to_14,per_10_to_14,15_to_19,per_15_to_19,20_to_24,per_20_to_24,25_to_29,per_25_to_29,30_to_34,per_30_to_34,35_to_39,per_35_to_39,40_to_44,per_40_to_44,45_to_49,per_45_to_49,50_to_54,per_50_to_54,55_to_59,per_55_to_59,60_to_64,per_60_to_64,65_to_69,per_65_to_69,70_to_74,per_70_to_74,75_to_79,per_75_to_79,80_to_84,per_80_to_89,80_and_over,per_80_and_over,disabled,per_disabled,unemployment_rate,tot_households_snap,households_snap,per_households_snap,tot_pop_mobility,same_house,moved_within_1yr,less_10k,10k_15k,15k_25k,25k_35k,35k_50k,50k_75k,75k_100k,100k_150k,150k_200k,more_200k,med_income,mean_incom,speaks_only_english,naturalized,non_citizen,pop_pov,pop_below_,pcnt_pov,families_on_suplimental_income,families_on_social_security,2_ppl_fam,3_to_4_ppl,5_to_6_ppl,GT_7_ppl_f,insured,per_insured,uninsured,per_uninsured,owner,rent,per_minority,minority-majority-50,minority-majority-60,minority-majority-70,4_16_2020_positive,4_16_2020_tests,4_16_2020_positive_rate,4_2_2020_positive,4_2_2020_tests,4_2_2020_positive_rate,4_3_2020_positive,4_3_2020_tests,4_3_2020_positive_rate,4_7_2020_positive,4_7_2020_tests,4_7_2020_positive_rate,4_8_2020_positive,4_8_2020_tests,4_8_2020_positive_rate,hospital_count,3_26_bb_beds,4_2_bb_beds,4_7_bb_beds,licensed_beds,staffed_beds,ICU_beds,adult_icu_beds,pediatrics_icu_beds,bed_utilization_rate,potential_increase_bed_capacity,avg_ventilator_use,GEOID10,borough,sub_region_2,retail_and_recreation_percent_change_from_baseline_sum,grocery_and_pharmacy_percent_change_from_baseline_sum,parks_percent_change_from_baseline_sum,transit_stations_percent_change_from_baseline_sum,workplaces_percent_change_from_baseline_sum,residential_percent_change_from_baseline_sum,pop_density,per_infected
11217,1942445,8496,41407,24009,58.0,8163,19.7,46,0.1,3135,7.6,10,0.0,4156,10.0,1888,4.6,19458,21949,2988,7.2,1642,4.0,1756,4.2,1519,3.7,1936,4.7,5390,13.0,5491,13.3,4328,10.5,3293,8.0,2773,6.7,2122,5.1,1775,4.3,2067,5.0,1614,3.9,1027,2.5,746,1.8,482,1.2,458,1.1,4045,9.9,71.3,17447,1953,11.2,40662,34186,3261,5.8,2.6,6.0,5.5,7.1,9.4,10.8,18.0,10.5,24.3,107362,158932,28477,3570,3595,40747,5961,9.1,1095,1740,3826,3904,617,166,39054,95.5,1826,4.5,5217,12230,42.0,0,0,0,367,692,53.03,130,269,0.483271375,130,269,0.483271375,196,369,53.12,239,478,50.0,5,1845,1885,1885,1886,1311,107,107,62,3.760706,575,42,11217,Brooklyn,Brooklyn,-1407,-249,-45,-1677,-1601,715,0.02131694848502789,0.008863235684787597
11218,3699695,0,74508,44496,59.7,6015,8.1,403,0.5,13810,18.5,0,0.0,6825,9.2,2959,4.0,37538,36970,7400,9.9,5381,7.2,5450,7.3,4073,5.5,4139,5.6,5581,7.5,6283,8.4,6235,8.4,5292,7.1,4252,5.7,4234,5.7,3745,5.0,3643,4.9,3274,4.4,2120,2.8,1410,1.9,977,1.3,1019,1.4,6488,8.7,65.5,24866,4312,17.3,72893,66834,3929,4.7,5.4,9.5,7.9,10.9,15.3,13.5,16.0,8.2,8.7,69415,93120,30065,15112,10976,74104,14736,14.8,1337,3019,5390,7017,2389,1427,68549,92.3,5744,7.7,9106,15760,40.3,0,0,0,1087,1804,60.25,350,613,0.57096248,350,613,0.57096248,574,975,58.87,774,1299,59.58,6,3027,3331,3331,2727,2191,147,147,136,3.8625300000000005,536,80,11218,Brooklyn,Brooklyn,-1407,-249,-45,-1677,-1601,715,0.020138957400542477,0.014589037418800665
11219,3838517,0,90036,60521,67.2,931,1.0,224,0.2,22042,24.5,14,0.0,5492,6.1,812,0.9,44986,45050,11604,12.9,8794,9.8,8067,9.0,6166,6.8,6314,7.0,6872,7.6,5956,6.6,5136,5.7,4762,5.3,4177,4.6,3800,4.2,3813,4.2,3948,4.4,4073,4.5,1806,2.0,1570,1.7,1118,1.2,2060,2.3,7926,8.9,58.5,24430,8703,35.6,87774,81379,4192,8.0,9.4,16.4,12.7,13.4,14.4,8.9,9.7,4.0,3.1,39295,59532,16721,15631,15275,89307,31731,30.9,2011,3891,5489,6903,3780,2920,83442,93.2,6111,6.8,6687,17743,32.699999999999996,0,0,0,1868,2820,66.24,771,1146,0.672774869,771,1146,0.672774869,1136,1644,69.1,1417,2067,68.55,2,1161,1161,1161,1155,964,58,58,41,1.7512759999999998,191,41,11219,Brooklyn,Brooklyn,-1407,-249,-45,-1677,-1601,715,0.02345593363270242,0.020747256652894397
11220,4519576,0,95643,29005,30.3,2458,2.6,428,0.4,39493,41.3,0,0.0,21805,22.8,2454,2.6,48315,47328,7489,7.8,6563,6.9,5904,6.2,4707,4.9,5886,6.2,9370,9.8,8917,9.3,7580,7.9,6478,6.8,5874,6.1,6548,6.8,5121,5.4,4673,4.9,3619,3.8,2179,2.3,1896,2.0,1645,1.7,1194,1.2,7952,8.3,63.5,28083,7959,28.3,94293,84821,5982,7.1,6.8,14.5,10.4,13.0,18.2,10.6,10.6,4.1,4.9,47079,67304,14375,20429,32580,95152,27959,25.3,2419,4253,6006,9580,4209,1117,80075,83.9,15363,16.1,7302,20781,69.69999999999999,1,1,0,905,1434,63.11,264,459,0.575163399,264,459,0.575163399,455,748,60.83,585,959,61.0,2,1161,1161,1161,1155,964,58,58,41,1.7512759999999998,191,41,11220,Brooklyn,Brooklyn,-1407,-249,-45,-1677,-1601,715,0.02116194085462884,0.00946227115418797
11221,3582803,0,83835,23203,27.7,41079,49.0,558,0.7,2815,3.4,16,0.0,12889,15.4,3275,3.9,40147,43688,5506,6.6,4236,5.1,4278,5.1,4993,6.0,8461,10.1,11608,13.8,7254,8.7,6217,7.4,4867,5.8,4859,5.8,4912,5.9,4604,5.5,3364,4.0,3119,3.7,2093,2.5,1486,1.8,1100,1.3,878,1.0,7865,9.4,66.7,30871,8964,29.0,82645,72633,5393,12.9,7.4,9.0,8.9,11.7,14.4,11.4,14.0,5.5,4.9,50153,72291,50139,9743,10012,83193,19276,19.9,2345,3547,6530,6928,2483,549,74102,88.7,9450,11.3,6646,24225,72.4,1,1,1,740,1261,58.68,260,455,0.571428571,260,455,0.571428571,384,644,59.63,477,809,58.96,4,1260,1291,1291,1278,809,63,63,20,2.582287,469,25,11221,Brooklyn,Brooklyn,-1407,-249,-45,-1677,-1601,715,0.02339927704649125,0.008826862289020099
11222,3974683,194195,36492,29893,81.9,1590,4.4,96,0.3,1841,5.0,6,0.0,1550,4.2,1516,4.2,18000,18492,1782,4.9,1081,3.0,779,2.1,867,2.4,1806,4.9,5837,16.0,6306,17.3,4156,11.4,2907,8.0,1957,5.4,1698,4.7,1926,5.3,1602,4.4,1446,4.0,709,1.9,575,1.6,543,1.5,515,1.4,3005,8.2,75.7,17256,1530,8.9,35933,30911,2806,5.9,3.8,7.8,5.6,7.4,13.3,13.2,19.7,9.1,14.1,85111,106860,22761,5009,4375,36397,3850,7.9,604,1216,3788,2635,454,60,33313,91.3,3179,8.7,3091,14165,18.099999999999998,0,0,0,289,594,48.65,96,236,0.406779661,96,236,0.406779661,148,333,44.44,181,414,43.72,8,3610,3853,3853,3555,2770,388,388,135,3.570449,785,73,11222,Brooklyn,Brooklyn,-1407,-249,-45,-1677,-1601,715,0.009181109537540477,0.00791954400964595
11223,5370771,0,81789,46811,57.2,3886,4.8,239,0.3,19777,24.2,139,0.2,8306,10.2,2631,3.2,40113,41676,7421,9.1,5311,6.5,4568,5.6,4620,5.6,4793,5.9,7029,8.6,5654,6.9,4778,5.8,4928,6.0,4354,5.3,5131,6.3,5258,6.4,5052,6.2,3841,4.7,2849,3.5,2401,2.9,1697,2.1,2104,2.6,9249,11.3,59.4,27958,7436,26.6,80472,72453,5578,8.0,8.9,13.2,9.1,10.7,14.2,10.5,13.7,5.4,6.2,50108,76767,27204,24991,13646,81617,16552,18.2,2668,5059,6969,8732,3802,642,74925,91.7,6821,8.3,9964,17994,42.9,0,0,0,1049,1872,56.04,346,642,0.53894081,346,642,0.53894081,529,973,54.37,651,1188,54.8,3,717,827,827,505,426,29,29,10,1.525469,79,22,11223,Brooklyn,Brooklyn,-1407,-249,-45,-1677,-1601,715,0.015228539812998916,0.01282568560564379
11224,4107702,78749,46707,27137,58.1,10495,22.5,68,0.1,2769,5.9,4,0.0,4934,10.6,1300,2.8,20929,25778,2692,5.8,2620,5.6,2490,5.3,2537,5.4,2493,5.3,3133,6.7,2068,4.4,2664,5.7,2338,5.0,2634,5.6,2921,6.3,2874,6.2,3173,6.8,3599,7.7,2263,4.8,2658,5.7,1574,3.4,1976,4.2,9752,21.2,48.4,18725,7717,41.2,46259,42489,2869,11.8,15.0,15.0,10.3,11.6,13.1,8.2,8.8,3.3,2.9,33131,54541,17700,15947,4843,45892,12792,22.2,2992,3819,5765,4889,1198,153,43055,93.7,2878,6.3,5203,13522,41.9,0,0,0,588,1004,58.57,133,304,0.4375,133,304,0.4375,235,446,52.69,314,569,55.18,1,371,481,481,371,292,22,22,10,0.798808,79,16,11224,Brooklyn,Brooklyn,-1407,-249,-45,-1677,-1601,715,0.011370591148043358,0.012589119403943734
11237,2547925,46803,49310,20736,42.1,6670,13.5,388,0.8,3636,7.4,23,0.0,16280,33.0,1577,3.2,25382,23928,2838,5.8,2782,5.6,3187,6.5,2549,5.2,5265,10.7,7458,15.1,6062,12.3,4019,8.2,3378,6.9,2441,5.0,2566,5.2,1944,3.9,1505,3.1,1062,2.2,959,1.9,591,1.2,357,0.7,347,0.7,4265,8.6,70.5,16740,4600,27.5,48905,42136,3344,9.2,7.5,11.9,9.3,11.3,14.9,11.0,14.8,6.3,3.7,51413,69731,16327,6685,11466,49043,14680,28.4,1327,1579,2838,4307,1369,397,40355,81.8,8955,18.2,1668,15072,57.900000000000006,1,0,0,523,789,66.29,184,288,0.638888889,184,288,0.638888889,274,408,67.16,334,509,65.62,3,957,988,988,975,648,53,53,20,1.860718,327,17,11237,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.019353002933759824,0.010606367876698438
11354,5641435,59468,55200,11472,20.8,1775,3.2,115,0.2,34682,62.8,7,0.0,5831,10.6,1318,2.4,25033,30167,2766,5.0,2300,4.2,2173,3.9,2049,3.7,2935,5.3,4336,7.9,3984,7.2,3193,5.8,3466,6.3,3969,7.2,4673,8.5,4665,8.5,3497,6.3,3108,5.6,2357,4.3,2026,3.7,1580,2.9,2123,3.8,4578,8.6,55.3,20112,2696,13.4,54743,50520,2555,11.3,6.0,14.7,11.4,12.2,15.7,10.4,10.2,4.3,3.9,42500,62603,10852,16894,19601,53377,10670,17.4,1390,3248,5656,6635,1103,150,43027,80.5,10396,19.5,7781,12331,79.2,1,1,1,556,915,60.77,134,272,0.492647059,134,272,0.492647059,257,439,58.54,324,546,59.34,2,834,834,834,834,751,43,43,28,1.502534,83,31,11354,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.009784744484337762,0.010072463768115943
11355,4494248,0,80853,10683,13.2,2748,3.4,613,0.8,58759,72.7,78,0.1,6142,7.6,1830,2.3,38656,42197,4605,5.7,3763,4.7,3237,4.0,3064,3.8,4488,5.6,6382,7.9,5741,7.1,5930,7.3,5348,6.6,6358,7.9,6740,8.3,5611,6.9,5342,6.6,4175,5.2,3396,4.2,2697,3.3,1944,2.4,2032,2.5,6198,7.7,55.9,27606,4789,17.3,80328,73373,3808,10.6,7.6,13.0,13.6,14.1,14.8,9.3,10.6,3.4,3.1,39207,58478,10958,26090,31085,80381,18195,19.7,1862,5118,7850,9023,2452,429,63275,78.7,17165,21.3,8316,19290,86.89999999999999,1,1,1,683,1091,62.6,213,364,0.585164835,213,364,0.585164835,365,588,62.07,426,681,62.56,3,1146,1146,1146,834,751,43,43,28,1.502534,83,31,11355,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.017990328971609935,0.008447429285246064
11356,4084049,0,23362,8389,35.9,419,1.8,71,0.3,6857,29.4,49,0.2,6519,27.9,1058,4.5,11624,11738,1849,7.9,1204,5.2,1449,6.2,1263,5.4,1407,6.0,1666,7.1,2043,8.7,1470,6.3,1649,7.1,1791,7.7,1645,7.0,1409,6.0,1481,6.3,896,3.8,692,3.0,647,2.8,483,2.1,318,1.4,1335,5.7,60.5,7453,725,9.7,23194,21802,936,5.0,2.8,9.9,11.9,11.0,20.0,13.2,15.3,6.2,4.7,60493,77889,6481,5528,5347,23285,2856,10.0,334,1216,1728,2989,787,142,20450,87.7,2856,12.3,3298,4155,64.1,1,1,0,338,579,58.38,110,226,0.486725664,110,226,0.486725664,177,331,53.47,209,391,53.45,1,299,299,299,299,275,14,14,14,0.6153420000000001,24,8,11356,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.005720303551695879,0.014467939388750963
11357,7279772,2281,39902,27972,70.1,259,0.6,75,0.2,8826,22.1,14,0.0,1758,4.4,998,2.5,18957,20945,2409,6.0,1785,4.5,2459,6.2,1863,4.7,1897,4.8,1828,4.6,2584,6.5,2325,5.8,2394,6.0,2729,6.8,3191,8.0,2749,6.9,3048,7.6,2509,6.3,2011,5.0,1537,3.9,1268,3.2,1316,3.3,4594,11.6,59.3,14515,892,6.1,39319,36526,2017,3.2,3.5,6.7,7.0,9.4,14.5,15.4,19.1,11.8,9.4,83951,102577,18776,9589,3803,39572,2358,5.4,394,3789,4393,5189,1039,69,37444,94.3,2246,5.7,11239,3276,29.800000000000004,0,0,0,510,908,56.17,162,320,0.50625,162,320,0.50625,260,483,53.83,336,604,55.63,1,299,299,299,299,275,14,14,14,0.6153420000000001,24,8,11357,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.005481215620489213,0.012781314219838604
11358,5047137,0,37190,15507,41.7,352,0.9,153,0.4,17515,47.1,0,0.0,2772,7.5,891,2.4,18368,18822,1956,5.3,1493,4.0,1906,5.1,1763,4.7,1852,5.0,2910,7.8,2311,6.2,2253,6.1,2772,7.5,2741,7.4,3037,8.2,2795,7.5,2267,6.1,2328,6.3,1680,4.5,1385,3.7,984,2.6,757,2.0,2432,6.5,59.6,13042,936,7.2,36727,34757,1063,5.3,3.2,10.0,6.1,13.0,17.5,10.3,17.5,8.6,8.4,66129,89248,11473,10766,7784,37150,3660,9.1,564,2718,3964,4193,1261,142,32708,88.0,4476,12.0,7207,5835,58.3,1,0,0,343,649,52.85,119,248,0.47983871,119,248,0.47983871,172,358,48.04,211,429,49.18,2,834,834,834,834,751,43,43,28,1.502534,83,31,11358,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.007368533883665135,0.009222909384243076
11360,3609051,0,19621,12199,62.2,196,1.0,25,0.1,6402,32.6,0,0.0,478,2.4,321,1.6,9073,10548,1268,6.5,772,3.9,911,4.6,654,3.3,645,3.3,1093,5.6,765,3.9,1360,6.9,1492,7.6,1284,6.5,1263,6.4,1428,7.3,1396,7.1,1337,6.8,1074,5.5,955,4.9,853,4.3,1071,5.5,2299,11.7,56.6,8583,404,4.7,19252,17606,896,5.7,3.6,6.6,5.4,8.1,15.4,14.1,17.5,11.3,12.1,86174,106836,9144,5051,2074,19600,1582,6.8,181,2077,2846,2197,291,50,18837,96.0,779,4.0,6139,2444,37.7,0,0,0,198,421,47.03,59,153,0.385620915,59,153,0.385620915,97,230,42.17,123,283,43.46,0,0,0,0,0,0,0,0,0,0.0,0,0,11360,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.0054366092360567915,0.01009122878548494
11361,4572643,49214,27246,13252,48.6,1036,3.8,0,0.0,11138,40.9,0,0.0,1346,4.9,474,1.7,13337,13909,1210,4.4,1124,4.1,1474,5.4,1364,5.0,1498,5.5,1979,7.3,1966,7.2,1763,6.5,1902,7.0,1920,7.0,2049,7.5,1902,7.0,1846,6.8,1736,6.4,1183,4.3,856,3.1,604,2.2,870,3.2,2666,9.9,63.2,10026,585,5.8,26979,24757,1331,3.2,2.6,6.7,7.0,8.8,15.7,14.2,21.8,10.2,9.8,85887,101199,11289,7326,4024,26799,2343,7.4,374,2093,2849,3151,760,109,24957,93.0,1891,7.0,5750,4276,51.3,1,0,0,284,533,53.28,85,188,0.45212766,85,188,0.45212766,145,270,53.7,185,339,54.57,1,299,299,299,299,275,14,14,14,0.6153420000000001,24,8,11361,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.005958479592655714,0.010423548410775894
11362,6554282,39269,18721,9308,49.7,176,0.9,0,0.0,8098,43.3,0,0.0,602,3.2,537,2.9,8786,9935,962,5.1,1024,5.5,635,3.4,769,4.1,797,4.3,988,5.3,858,4.6,1328,7.1,1111,5.9,1098,5.9,1453,7.8,1541,8.2,1322,7.1,1316,7.0,1155,6.2,598,3.2,680,3.6,1086,5.8,1885,10.1,57.9,7151,319,4.5,18566,17454,498,3.3,1.6,4.6,8.9,7.2,17.8,13.3,22.8,11.2,9.1,89185,105491,8181,5850,1827,18578,1113,5.1,272,1757,2281,2271,400,46,17674,95.0,930,5.0,5704,1447,50.3,1,0,0,190,398,47.74,64,143,0.447552448,64,143,0.447552448,91,211,43.13,127,266,47.74,1,1025,1025,1025,0,0,0,0,0,0.0,0,0,11362,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.002856300659629842,0.010149030500507451
11363,2227891,34217,6952,4124,59.3,124,1.8,0,0.0,2264,32.6,0,0.0,301,4.3,139,2.0,3341,3611,339,4.9,399,5.7,439,6.3,219,3.2,275,4.0,471,6.8,235,3.4,411,5.9,528,7.6,356,5.1,701,10.1,681,9.8,399,5.7,393,5.7,404,5.8,355,5.1,126,1.8,221,3.2,581,8.4,63.3,2661,144,5.4,6856,6539,150,4.0,0.9,6.6,6.0,9.7,13.7,7.7,22.4,10.7,18.4,104792,131100,3372,1638,630,6929,409,5.8,84,622,885,891,178,9,6705,96.4,247,3.6,2008,653,40.699999999999996,0,0,0,73,161,45.34,27,65,0.415384615,27,65,0.415384615,42,93,45.16,55,116,47.41,1,1025,1025,1025,0,0,0,0,0,0.0,0,0,11363,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.003120439913801887,0.010500575373993095
11364,6391238,0,36806,14708,40.0,962,2.6,315,0.9,19176,52.1,9,0.0,1016,2.8,620,1.7,18053,18753,1980,5.4,1794,4.9,2037,5.5,2102,5.7,1567,4.3,1946,5.3,2375,6.5,2235,6.1,2471,6.7,2592,7.0,3201,8.7,3028,8.2,2781,7.6,2638,7.2,1378,3.7,1115,3.0,676,1.8,890,2.4,2975,8.1,62.8,13554,908,6.7,36491,33835,1819,4.4,2.4,5.8,7.7,9.9,18.3,11.2,21.7,10.2,8.4,76988,98555,14034,12007,4561,36720,3010,6.5,524,2653,3918,4462,1129,111,33852,92.0,2943,8.0,9993,3561,60.1,1,1,0,303,577,52.51,113,220,0.513636364,113,220,0.513636364,164,312,52.56,200,375,53.33,0,0,0,0,0,0,0,0,0,0.0,0,0,11364,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.005758821686815606,0.008232353420637939
11365,6471747,46201,44983,15033,33.4,3815,8.5,159,0.4,20176,44.9,21,0.0,3909,8.7,1870,4.2,21359,23624,3300,7.3,2059,4.6,2637,5.9,2380,5.3,2576,5.7,3679,8.2,2721,6.0,2753,6.1,2952,6.6,3168,7.0,3398,7.6,3555,7.9,3137,7.0,2008,4.5,1522,3.4,944,2.1,1177,2.6,1017,2.3,3573,7.9,63.6,15571,1517,9.7,44208,40253,2388,5.5,4.2,8.1,10.4,11.7,15.7,13.5,15.7,9.2,5.9,66483,85608,16695,13422,6792,44889,5330,11.6,649,2809,4191,5418,1557,198,41119,91.4,3864,8.6,7373,8198,66.7,1,1,0,508,923,55.04,166,312,0.5320512820000001,166,312,0.5320512820000001,268,490,54.69,326,588,55.44,3,1152,1460,1460,1103,951,59,59,43,2.2883009999999997,152,38,11365,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.006950673442580497,0.011293155191961408
11366,2830903,0,14650,6295,43.0,768,5.2,0,0.0,6676,45.6,0,0.0,530,3.6,381,2.6,6977,7673,891,6.1,629,4.3,919,6.3,825,5.6,1237,8.4,970,6.6,889,6.1,822,5.6,849,5.8,895,6.1,1092,7.5,1018,6.9,1113,7.6,839,5.7,584,4.0,476,3.2,256,1.7,346,2.4,1230,8.5,60.5,4633,399,8.6,14459,13486,658,6.9,2.6,3.9,7.5,10.9,17.2,9.5,17.8,10.0,13.7,78990,102383,4795,5224,2037,14513,1742,7.9,245,1249,1330,1721,465,159,13766,94.9,747,5.1,3269,1364,57.00000000000001,1,0,0,278,482,57.68,106,183,0.5792349729999999,106,183,0.5792349729999999,176,282,62.41,199,322,61.8,1,318,626,626,269,200,16,16,15,0.785767,69,7,11366,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.005175027190970513,0.018976109215017065
11367,6100383,556542,41824,23407,56.0,3526,8.4,88,0.2,10891,26.0,0,0.0,2231,5.3,1681,4.0,20114,21710,3368,8.1,2950,7.1,2336,5.6,2464,5.9,2868,6.9,3383,8.1,2789,6.7,2136,5.1,2760,6.6,1903,4.6,2302,5.5,2679,6.4,3209,7.7,2233,5.3,1800,4.3,1128,2.7,682,1.6,834,2.0,4249,10.2,60.3,14580,2163,14.8,40967,37116,2356,6.7,5.2,11.2,8.1,11.3,17.1,12.6,15.0,7.8,5.0,57933,77653,16795,10633,6069,40796,5806,12.6,1031,2568,4135,4680,1285,292,39142,93.7,2621,6.3,6802,7778,43.9,0,0,0,653,1139,57.33,318,511,0.622309198,318,511,0.622309198,447,706,63.31,498,811,61.41,5,1872,2180,2180,1505,1236,78,78,62,2.9827209999999997,269,50,11367,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.006855962978062197,0.015613045141545524
11368,6810496,99467,112425,42338,37.7,11805,10.5,737,0.7,13463,12.0,13,0.0,41677,37.1,2392,2.1,58465,53960,10131,9.0,8373,7.4,7821,7.0,6385,5.7,7834,7.0,10421,9.3,10568,9.4,9521,8.5,8551,7.6,7049,6.3,6295,5.6,5042,4.5,4715,4.2,3184,2.8,2525,2.2,1842,1.6,925,0.8,1243,1.1,11885,10.6,67.5,28502,8618,30.2,110830,101526,6128,5.9,4.7,10.5,11.6,16.5,18.8,14.3,12.2,3.6,1.9,50797,63829,13055,24292,43315,110934,22387,18.0,2481,4086,5967,10576,4432,1480,85344,76.2,26689,23.8,6175,22327,62.4,1,1,0,2631,3392,77.56,947,1227,0.771801141,947,1227,0.771801141,1446,1861,77.7,1728,2231,77.45,4,1691,1921,1921,1379,1109,63,63,58,2.309498,270,38,11368,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.016507608256432424,0.023402268178785858
11369,2823943,0,34118,9834,28.8,5546,16.3,84,0.2,4207,12.3,0,0.0,13247,38.8,1200,3.5,16785,17333,2445,7.2,1715,5.0,1946,5.7,1862,5.5,2413,7.1,2447,7.2,2617,7.7,2325,6.8,2300,6.7,2452,7.2,2372,7.0,2266,6.6,1711,5.0,1686,4.9,1138,3.3,977,2.9,698,2.0,748,2.2,3162,9.4,60.1,10294,1701,16.5,33841,31765,1371,7.7,3.5,9.5,11.7,14.9,17.1,12.3,13.8,5.8,3.6,54121,70551,7954,10253,8602,33377,5189,12.3,560,1886,2192,3280,1330,345,28927,85.9,4747,14.1,5609,4685,71.1,1,1,1,977,1320,74.02,331,454,0.72907489,331,454,0.72907489,547,728,75.14,632,853,74.09,1,545,775,775,545,358,20,20,30,0.806964,187,7,11369,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.012081688617652693,0.02863591066299314
11370,3859881,0,32514,13704,42.1,4869,15.0,348,1.1,7149,22.0,0,0.0,5771,17.7,673,2.1,19284,13230,1591,4.9,1035,3.2,1329,4.1,2195,6.8,2844,8.7,3072,9.4,2840,8.7,2635,8.1,2410,7.4,2399,7.4,2609,8.0,1997,6.1,1492,4.6,1337,4.1,825,2.5,686,2.1,587,1.8,631,1.9,2176,8.6,46.0,7993,882,11.0,32276,25380,2672,4.9,5.3,7.8,8.7,11.4,16.0,13.7,16.7,9.7,5.8,65098,91997,10985,8928,5507,25266,3335,11.7,405,1831,1855,2890,951,207,23469,92.3,1950,7.7,4082,3911,57.9,1,0,0,927,1495,62.01,378,777,0.486486486,378,777,0.486486486,573,1007,56.9,654,1123,58.24,0,0,0,0,0,0,0,0,0,0.0,0,0,11370,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.008423575752723983,0.028510795349695514
11372,1918699,0,61844,35443,57.3,1973,3.2,246,0.4,12695,20.5,141,0.2,9085,14.7,2261,3.7,30769,31075,3423,5.5,2983,4.8,3220,5.2,2272,3.7,2746,4.4,4139,6.7,5680,9.2,5885,9.5,5570,9.0,4768,7.7,4345,7.0,3818,6.2,3355,5.4,3108,5.0,2749,4.4,1445,2.3,1207,2.0,1131,1.8,5190,8.4,66.3,23814,3120,13.1,61300,57484,1792,4.3,4.5,10.3,10.6,15.4,19.5,12.3,12.3,5.4,5.3,56383,75127,12640,13863,22245,61421,7407,10.3,1284,3569,5859,6842,1268,164,53465,86.9,8093,13.1,7543,16271,42.7,0,0,0,1577,2179,72.37,492,693,0.70995671,492,693,0.70995671,806,1102,73.14,957,1326,72.17,3,1092,1322,1322,545,358,20,20,30,0.806964,187,7,11372,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.032232257378567455,0.025499644266218226
11373,3942312,0,93967,20359,21.7,2003,2.1,826,0.9,45690,48.6,11,0.0,23008,24.5,2070,2.2,47038,46929,5618,6.0,5164,5.5,4804,5.1,4710,5.0,5807,6.2,8449,9.0,8253,8.8,6742,7.2,7167,7.6,6619,7.0,6099,6.5,5906,6.3,5892,6.3,4349,4.6,3000,3.2,2338,2.5,1646,1.8,1404,1.5,8153,8.7,65.8,30285,4812,15.9,93064,85031,4870,6.7,4.2,12.5,10.8,14.6,20.3,11.1,12.1,4.7,3.1,51183,66968,12284,31672,31313,93386,14613,12.6,1563,4259,6877,10089,3243,565,78046,83.3,15621,16.7,8914,21371,78.3,1,1,1,2031,2882,70.47,831,1148,0.723867596,831,1148,0.723867596,983,1425,68.98,1190,1732,68.71,2,857,1087,1087,545,358,20,20,30,0.806964,187,7,11373,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.023835505662666984,0.021613970862111167
11374,2442516,0,42653,22481,52.7,1881,4.4,47,0.1,13698,32.1,0,0.0,2444,5.7,2102,4.9,19585,23068,2338,5.5,1827,4.3,1340,3.1,1286,3.0,2016,4.7,3458,8.1,3782,8.9,3011,7.1,2755,6.5,2445,5.7,2588,6.1,3884,9.1,2927,6.9,2878,6.7,2107,4.9,1678,3.9,1010,2.4,1323,3.1,5264,12.3,62.9,19416,2597,13.4,42187,38138,2264,8.3,5.0,10.3,7.1,10.8,15.4,12.7,16.0,8.7,5.6,63161,81747,12085,16680,8577,42577,5662,9.8,962,3006,5356,4482,689,70,39346,92.3,3297,7.7,7524,11892,47.2,0,0,0,741,1312,56.48,319,535,0.5962616820000001,319,535,0.5962616820000001,479,784,61.1,546,922,59.22,3,1392,1622,1622,1080,834,49,49,44,1.6941560000000002,246,30,11374,Queens,Queens,-1470,-315,500,-1986,-1650,778,0.01746273105273415,0.017372752209692168
